csd_code,municipality,region,year,bedroom_type,avg_monthly_rent,quality_flag,quality_level,yoy_change_pct,rent_in_2025_dollars,rent_index_2015_100
3519070,Georgina,York,2024,Total,1533.0,d,Poor - use with caution,23.1,1561.0,197.6
3520005,Toronto,Toronto,1998,1 Bedroom,727.0,a,Excellent,,1348.0,65.5
3520005,Toronto,Toronto,1998,2 Bedroom,882.0,a,Excellent,,1635.0,67.8
3520005,Toronto,Toronto,1998,3 Bedroom,1069.0,a,Excellent,,1982.0,69.2
3520005,Toronto,Toronto,1998,Studio,588.0,a,Excellent,,1090.0,62.4
3520005,Toronto,Toronto,1998,Total,808.0,a,Excellent,,1498.0,66.7
3520005,Toronto,Toronto,1999,1 Bedroom,772.0,a,Excellent,6.2,1404.0,69.5
3520005,Toronto,Toronto,1999,2 Bedroom,925.0,a,Excellent,4.9,1682.0,71.1
3520005,Toronto,Toronto,1999,3 Bedroom,1105.0,a,Excellent,3.4,2009.0,71.6
3520005,Toronto,Toronto,1999,Studio,626.0,a,Excellent,6.5,1138.0,66.5
3520005,Toronto,Toronto,1999,Total,849.0,a,Excellent,5.1,1544.0,70.1
3520005,Toronto,Toronto,2000,1 Bedroom,833.0,a,Excellent,7.9,1470.0,75.0
3520005,Toronto,Toronto,2000,2 Bedroom,984.0,a,Excellent,6.4,1737.0,75.6
3520005,Toronto,Toronto,2000,3 Bedroom,1194.0,a,Excellent,8.1,2107.0,77.3
3520005,Toronto,Toronto,2000,Studio,685.0,a,Excellent,9.4,1209.0,72.7
3520005,Toronto,Toronto,2000,Total,912.0,a,Excellent,7.4,1609.0,75.3
3520005,Toronto,Toronto,2001,1 Bedroom,870.0,a,Excellent,4.4,1489.0,78.4
3520005,Toronto,Toronto,2001,2 Bedroom,1039.0,a,Excellent,5.6,1778.0,79.9
3520005,Toronto,Toronto,2001,3 Bedroom,1243.0,a,Excellent,4.1,2128.0,80.5
3520005,Toronto,Toronto,2001,Studio,698.0,a,Excellent,1.9,1195.0,74.1
3520005,Toronto,Toronto,2001,Total,955.0,a,Excellent,4.7,1635.0,78.9
3520005,Toronto,Toronto,2002,1 Bedroom,894.0,a,Excellent,2.8,1499.0,80.5
3520005,Toronto,Toronto,2002,2 Bedroom,1055.0,a,Excellent,1.5,1769.0,81.1
3520005,Toronto,Toronto,2002,3 Bedroom,1284.0,a,Excellent,3.3,2153.0,83.2
3520005,Toronto,Toronto,2002,Studio,733.0,a,Excellent,5.0,1229.0,77.8
3520005,Toronto,Toronto,2002,Total,981.0,a,Excellent,2.7,1645.0,81.0
3520005,Toronto,Toronto,2003,1 Bedroom,884.0,a,Excellent,-1.1,1438.0,79.6
3520005,Toronto,Toronto,2003,2 Bedroom,1045.0,a,Excellent,-0.9,1700.0,80.3
3520005,Toronto,Toronto,2003,3 Bedroom,1236.0,a,Excellent,-3.7,2011.0,80.1
3520005,Toronto,Toronto,2003,Studio,734.0,a,Excellent,0.1,1194.0,77.9
3520005,Toronto,Toronto,2003,Total,967.0,a,Excellent,-1.4,1574.0,79.9
3520005,Toronto,Toronto,2004,1 Bedroom,888.0,a,Excellent,0.5,1422.0,80.0
3520005,Toronto,Toronto,2004,2 Bedroom,1061.0,a,Excellent,1.5,1699.0,81.6
3520005,Toronto,Toronto,2004,3 Bedroom,1263.0,a,Excellent,2.2,2023.0,81.8
3520005,Toronto,Toronto,2004,Studio,730.0,a,Excellent,-0.5,1169.0,77.5
3520005,Toronto,Toronto,2004,Total,978.0,a,Excellent,1.1,1566.0,80.8
3520005,Toronto,Toronto,2005,1 Bedroom,889.0,a,Excellent,0.1,1398.0,80.1
3520005,Toronto,Toronto,2005,2 Bedroom,1060.0,a,Excellent,-0.1,1666.0,81.5
3520005,Toronto,Toronto,2005,3 Bedroom,1267.0,a,Excellent,0.3,1992.0,82.1
3520005,Toronto,Toronto,2005,Studio,726.0,a,Excellent,-0.5,1141.0,77.1
3520005,Toronto,Toronto,2005,Total,977.0,a,Excellent,-0.1,1536.0,80.7
3520005,Toronto,Toronto,2006,1 Bedroom,897.0,a,Excellent,0.9,1388.0,80.8
3520005,Toronto,Toronto,2006,2 Bedroom,1078.0,a,Excellent,1.7,1668.0,82.9
3520005,Toronto,Toronto,2006,3 Bedroom,1298.0,a,Excellent,2.4,2008.0,84.1
3520005,Toronto,Toronto,2006,Studio,743.0,a,Excellent,2.3,1149.0,78.9
3520005,Toronto,Toronto,2006,Total,995.0,a,Excellent,1.8,1539.0,82.2
3520005,Toronto,Toronto,2007,1 Bedroom,902.0,a,Excellent,0.6,1369.0,81.3
3520005,Toronto,Toronto,2007,2 Bedroom,1073.0,a,Excellent,-0.5,1629.0,82.5
3520005,Toronto,Toronto,2007,3 Bedroom,1282.0,a,Excellent,-1.2,1946.0,83.0
3520005,Toronto,Toronto,2007,Studio,742.0,a,Excellent,-0.1,1126.0,78.8
3520005,Toronto,Toronto,2007,Total,991.0,a,Excellent,-0.4,1504.0,81.8
3520005,Toronto,Toronto,2008,1 Bedroom,929.0,a,Excellent,3.0,1377.0,83.7
3520005,Toronto,Toronto,2008,2 Bedroom,1104.0,a,Excellent,2.9,1636.0,84.9
3520005,Toronto,Toronto,2008,3 Bedroom,1312.0,a,Excellent,2.3,1945.0,85.0
3520005,Toronto,Toronto,2008,Studio,767.0,a,Excellent,3.4,1137.0,81.4
3520005,Toronto,Toronto,2008,Total,1018.0,a,Excellent,2.7,1509.0,84.1
3520005,Toronto,Toronto,2009,1 Bedroom,927.0,a,Excellent,-0.2,1368.0,83.5
3520005,Toronto,Toronto,2009,2 Bedroom,1106.0,a,Excellent,0.2,1632.0,85.0
3520005,Toronto,Toronto,2009,3 Bedroom,1320.0,a,Excellent,0.6,1948.0,85.5
3520005,Toronto,Toronto,2009,Studio,759.0,a,Excellent,-1.0,1120.0,80.6
3520005,Toronto,Toronto,2009,Total,1014.0,a,Excellent,-0.4,1496.0,83.7
3520005,Toronto,Toronto,2010,1 Bedroom,950.0,a,Excellent,2.5,1368.0,85.6
3520005,Toronto,Toronto,2010,2 Bedroom,1135.0,a,Excellent,2.6,1634.0,87.2
3520005,Toronto,Toronto,2010,3 Bedroom,1354.0,a,Excellent,2.6,1949.0,87.7
3520005,Toronto,Toronto,2010,Studio,779.0,a,Excellent,2.6,1121.0,82.7
3520005,Toronto,Toronto,2010,Total,1046.0,a,Excellent,3.2,1506.0,86.4
3520005,Toronto,Toronto,2011,1 Bedroom,979.0,a,Excellent,3.1,1368.0,88.2
3520005,Toronto,Toronto,2011,2 Bedroom,1161.0,a,Excellent,2.3,1622.0,89.2
3520005,Toronto,Toronto,2011,3 Bedroom,1383.0,a,Excellent,2.1,1933.0,89.6
3520005,Toronto,Toronto,2011,Studio,822.0,a,Excellent,5.5,1149.0,87.3
3520005,Toronto,Toronto,2011,Total,1072.0,a,Excellent,2.5,1498.0,88.5
3520005,Toronto,Toronto,2012,1 Bedroom,1010.0,a,Excellent,3.2,1390.0,91.0
3520005,Toronto,Toronto,2012,2 Bedroom,1194.0,a,Excellent,2.8,1643.0,91.8
3520005,Toronto,Toronto,2012,3 Bedroom,1443.0,a,Excellent,4.3,1986.0,93.5
3520005,Toronto,Toronto,2012,Studio,840.0,a,Excellent,2.2,1156.0,89.2
3520005,Toronto,Toronto,2012,Total,1108.0,a,Excellent,3.4,1525.0,91.5
3520005,Toronto,Toronto,2013,1 Bedroom,1035.0,a,Excellent,2.5,1408.0,93.2
3520005,Toronto,Toronto,2013,2 Bedroom,1225.0,a,Excellent,2.6,1666.0,94.2
3520005,Toronto,Toronto,2013,3 Bedroom,1493.0,a,Excellent,3.5,2031.0,96.7
3520005,Toronto,Toronto,2013,Studio,876.0,a,Excellent,4.3,1192.0,93.0
3520005,Toronto,Toronto,2013,Total,1139.0,a,Excellent,2.8,1549.0,94.1
3520005,Toronto,Toronto,2014,1 Bedroom,1071.0,a,Excellent,3.5,1421.0,96.5
3520005,Toronto,Toronto,2014,2 Bedroom,1264.0,a,Excellent,3.2,1677.0,97.2
3520005,Toronto,Toronto,2014,3 Bedroom,1488.0,a,Excellent,-0.3,1974.0,96.4
3520005,Toronto,Toronto,2014,Studio,899.0,a,Excellent,2.6,1193.0,95.4
3520005,Toronto,Toronto,2014,Total,1170.0,a,Excellent,2.7,1552.0,96.6
3520005,Toronto,Toronto,2015,1 Bedroom,1110.0,a,Excellent,3.6,1450.0,100.0
3520005,Toronto,Toronto,2015,2 Bedroom,1301.0,a,Excellent,2.9,1700.0,100.0
3520005,Toronto,Toronto,2015,3 Bedroom,1544.0,a,Excellent,3.8,2017.0,100.0
3520005,Toronto,Toronto,2015,Studio,942.0,a,Excellent,4.8,1231.0,100.0
3520005,Toronto,Toronto,2015,Total,1211.0,a,Excellent,3.5,1582.0,100.0
3520005,Toronto,Toronto,2016,1 Bedroom,1137.0,a,Excellent,2.4,1456.0,102.4
3520005,Toronto,Toronto,2016,2 Bedroom,1341.0,a,Excellent,3.1,1717.0,103.1
3520005,Toronto,Toronto,2016,3 Bedroom,1549.0,a,Excellent,0.3,1983.0,100.3
3520005,Toronto,Toronto,2016,Studio,962.0,a,Excellent,2.1,1232.0,102.1
3520005,Toronto,Toronto,2016,Total,1241.0,a,Excellent,2.5,1589.0,102.5
3520005,Toronto,Toronto,2017,1 Bedroom,1202.0,a,Excellent,5.7,1508.0,108.3
3520005,Toronto,Toronto,2017,2 Bedroom,1426.0,a,Excellent,6.3,1789.0,109.6
3520005,Toronto,Toronto,2017,3 Bedroom,1610.0,a,Excellent,3.9,2019.0,104.3
3520005,Toronto,Toronto,2017,Studio,1019.0,a,Excellent,5.9,1278.0,108.2
3520005,Toronto,Toronto,2017,Total,1313.0,a,Excellent,5.8,1647.0,108.4
3520005,Toronto,Toronto,2018,1 Bedroom,1270.0,a,Excellent,5.7,1553.0,114.4
3520005,Toronto,Toronto,2018,2 Bedroom,1494.0,a,Excellent,4.8,1827.0,114.8
3520005,Toronto,Toronto,2018,3 Bedroom,1674.0,a,Excellent,4.0,2047.0,108.4
3520005,Toronto,Toronto,2018,Studio,1089.0,a,Excellent,6.9,1332.0,115.6
3520005,Toronto,Toronto,2018,Total,1378.0,a,Excellent,5.0,1685.0,113.8
3520005,Toronto,Toronto,2019,1 Bedroom,1374.0,a,Excellent,8.2,1647.0,123.8
3520005,Toronto,Toronto,2019,2 Bedroom,1592.0,a,Excellent,6.6,1909.0,122.4
3520005,Toronto,Toronto,2019,3 Bedroom,1764.0,a,Excellent,5.4,2115.0,114.2
3520005,Toronto,Toronto,2019,Studio,1148.0,a,Excellent,5.4,1376.0,121.9
3520005,Toronto,Toronto,2019,Total,1476.0,a,Excellent,7.1,1769.0,121.9
3520005,Toronto,Toronto,2020,1 Bedroom,1431.0,a,Excellent,4.1,1710.0,128.9
3520005,Toronto,Toronto,2020,2 Bedroom,1664.0,a,Excellent,4.5,1988.0,127.9
3520005,Toronto,Toronto,2020,3 Bedroom,1901.0,a,Excellent,7.8,2272.0,123.1
3520005,Toronto,Toronto,2020,Studio,1211.0,a,Excellent,5.5,1447.0,128.6
3520005,Toronto,Toronto,2020,Total,1545.0,a,Excellent,4.7,1846.0,127.6
3520005,Toronto,Toronto,2021,1 Bedroom,1447.0,a,Excellent,1.1,1681.0,130.4
3520005,Toronto,Toronto,2021,2 Bedroom,1705.0,a,Excellent,2.5,1981.0,131.1
3520005,Toronto,Toronto,2021,3 Bedroom,1970.0,a,Excellent,3.6,2289.0,127.6
3520005,Toronto,Toronto,2021,Studio,1225.0,a,Excellent,1.2,1423.0,130.0
3520005,Toronto,Toronto,2021,Total,1577.0,a,Excellent,2.1,1833.0,130.2
3520005,Toronto,Toronto,2022,1 Bedroom,1538.0,a,Excellent,6.3,1677.0,138.6
3520005,Toronto,Toronto,2022,2 Bedroom,1811.0,a,Excellent,6.2,1975.0,139.2
3520005,Toronto,Toronto,2022,3 Bedroom,2077.0,a,Excellent,5.4,2265.0,134.5
3520005,Toronto,Toronto,2022,Studio,1317.0,a,Excellent,7.5,1436.0,139.8
3520005,Toronto,Toronto,2022,Total,1678.0,a,Excellent,6.4,1830.0,138.6
3520005,Toronto,Toronto,2023,1 Bedroom,1708.0,a,Excellent,11.1,1788.0,153.9
3520005,Toronto,Toronto,2023,2 Bedroom,1990.0,a,Excellent,9.9,2083.0,153.0
3520005,Toronto,Toronto,2023,3 Bedroom,2222.0,a,Excellent,7.0,2326.0,143.9
3520005,Toronto,Toronto,2023,Studio,1427.0,a,Excellent,8.4,1494.0,151.5
3520005,Toronto,Toronto,2023,Total,1845.0,a,Excellent,10.0,1932.0,152.4
3520005,Toronto,Toronto,2024,1 Bedroom,1715.0,a,Excellent,0.4,1746.0,154.5
3520005,Toronto,Toronto,2024,2 Bedroom,1984.0,a,Excellent,-0.3,2020.0,152.5
3520005,Toronto,Toronto,2024,3 Bedroom,2232.0,a,Excellent,0.5,2272.0,144.6
3520005,Toronto,Toronto,2024,Studio,1456.0,a,Excellent,2.0,1482.0,154.6
3520005,Toronto,Toronto,2024,Total,1851.0,a,Excellent,0.3,1884.0,152.8
3520005,Toronto,Toronto,2025,1 Bedroom,1763.0,a,Excellent,2.8,1763.0,158.8
3520005,Toronto,Toronto,2025,2 Bedroom,2055.0,a,Excellent,3.6,2055.0,158.0
3520005,Toronto,Toronto,2025,3 Bedroom,2342.0,a,Excellent,4.9,2342.0,151.7
3520005,Toronto,Toronto,2025,Studio,1499.0,a,Excellent,3.0,1499.0,159.1
3520005,Toronto,Toronto,2025,Total,1916.0,a,Excellent,3.5,1916.0,158.2
3521005,Mississauga,Peel,1990,1 Bedroom,595.0,a,Excellent,,1264.0,55.8
3521005,Mississauga,Peel,1990,2 Bedroom,747.0,a,Excellent,,1587.0,60.1
3521005,Mississauga,Peel,1990,3 Bedroom,871.0,a,Excellent,,1850.0,60.4
3521005,Mississauga,Peel,1990,Studio,418.0,a,Excellent,,888.0,50.5
3521005,Mississauga,Peel,1990,Total,710.0,a,Excellent,,1508.0,58.9
3521005,Mississauga,Peel,1991,1 Bedroom,619.0,a,Excellent,4.0,1262.0,58.0
3521005,Mississauga,Peel,1991,2 Bedroom,778.0,a,Excellent,4.1,1586.0,62.6
3521005,Mississauga,Peel,1991,3 Bedroom,894.0,a,Excellent,2.6,1823.0,62.0
3521005,Mississauga,Peel,1991,Studio,502.0,a,Excellent,20.1,1024.0,60.7
3521005,Mississauga,Peel,1991,Total,736.0,a,Excellent,3.7,1501.0,61.1
3521005,Mississauga,Peel,1992,1 Bedroom,654.0,a,Excellent,5.7,1322.0,61.3
3521005,Mississauga,Peel,1992,2 Bedroom,802.0,a,Excellent,3.1,1621.0,64.5
3521005,Mississauga,Peel,1992,3 Bedroom,893.0,a,Excellent,-0.1,1805.0,61.9
3521005,Mississauga,Peel,1992,Studio,508.0,a,Excellent,1.2,1027.0,61.4
3521005,Mississauga,Peel,1992,Total,760.0,a,Excellent,3.3,1536.0,63.1
3521005,Mississauga,Peel,1993,1 Bedroom,660.0,a,Excellent,0.9,1313.0,61.9
3521005,Mississauga,Peel,1993,2 Bedroom,819.0,a,Excellent,2.1,1629.0,65.9
3521005,Mississauga,Peel,1993,3 Bedroom,903.0,a,Excellent,1.1,1796.0,62.6
3521005,Mississauga,Peel,1993,Studio,544.0,a,Excellent,7.1,1082.0,65.8
3521005,Mississauga,Peel,1993,Total,771.0,a,Excellent,1.4,1534.0,64.0
3521005,Mississauga,Peel,1994,1 Bedroom,676.0,a,Excellent,2.4,1343.0,63.4
3521005,Mississauga,Peel,1994,2 Bedroom,810.0,a,Excellent,-1.1,1610.0,65.2
3521005,Mississauga,Peel,1994,3 Bedroom,918.0,a,Excellent,1.7,1824.0,63.7
3521005,Mississauga,Peel,1994,Studio,551.0,a,Excellent,1.3,1095.0,66.6
3521005,Mississauga,Peel,1994,Total,772.0,a,Excellent,0.1,1534.0,64.1
3521005,Mississauga,Peel,1995,1 Bedroom,682.0,a,Excellent,0.9,1323.0,63.9
3521005,Mississauga,Peel,1995,2 Bedroom,833.0,a,Excellent,2.8,1615.0,67.0
3521005,Mississauga,Peel,1995,3 Bedroom,929.0,a,Excellent,1.2,1802.0,64.4
3521005,Mississauga,Peel,1995,Studio,562.0,a,Excellent,2.0,1090.0,68.0
3521005,Mississauga,Peel,1995,Total,787.0,a,Excellent,1.9,1526.0,65.3
3521005,Mississauga,Peel,1996,1 Bedroom,699.0,a,Excellent,2.5,1333.0,65.5
3521005,Mississauga,Peel,1996,2 Bedroom,847.0,a,Excellent,1.7,1616.0,68.1
3521005,Mississauga,Peel,1996,3 Bedroom,942.0,a,Excellent,1.4,1797.0,65.3
3521005,Mississauga,Peel,1996,Studio,578.0,a,Excellent,2.8,1103.0,69.9
3521005,Mississauga,Peel,1996,Total,801.0,a,Excellent,1.8,1528.0,66.5
3521005,Mississauga,Peel,1997,1 Bedroom,714.0,a,Excellent,2.1,1338.0,66.9
3521005,Mississauga,Peel,1997,2 Bedroom,845.0,a,Excellent,-0.2,1583.0,68.0
3521005,Mississauga,Peel,1997,3 Bedroom,942.0,a,Excellent,0.0,1765.0,65.3
3521005,Mississauga,Peel,1997,Studio,589.0,a,Excellent,1.9,1104.0,71.2
3521005,Mississauga,Peel,1997,Total,806.0,a,Excellent,0.6,1510.0,66.9
3521005,Mississauga,Peel,1998,1 Bedroom,758.0,a,Excellent,6.2,1405.0,71.0
3521005,Mississauga,Peel,1998,2 Bedroom,900.0,a,Excellent,6.5,1669.0,72.4
3521005,Mississauga,Peel,1998,3 Bedroom,1028.0,a,Excellent,9.1,1906.0,71.3
3521005,Mississauga,Peel,1998,Studio,639.0,a,Excellent,8.5,1185.0,77.3
3521005,Mississauga,Peel,1998,Total,860.0,a,Excellent,6.7,1595.0,71.4
3521005,Mississauga,Peel,1999,1 Bedroom,771.0,a,Excellent,1.7,1402.0,72.3
3521005,Mississauga,Peel,1999,2 Bedroom,897.0,a,Excellent,-0.3,1631.0,72.2
3521005,Mississauga,Peel,1999,3 Bedroom,1036.0,a,Excellent,0.8,1884.0,71.8
3521005,Mississauga,Peel,1999,Studio,695.0,a,Excellent,8.8,1264.0,84.0
3521005,Mississauga,Peel,1999,Total,865.0,a,Excellent,0.6,1573.0,71.8
3521005,Mississauga,Peel,2000,1 Bedroom,837.0,a,Excellent,8.6,1477.0,78.4
3521005,Mississauga,Peel,2000,2 Bedroom,991.0,a,Excellent,10.5,1749.0,79.7
3521005,Mississauga,Peel,2000,3 Bedroom,1125.0,a,Excellent,8.6,1985.0,78.0
3521005,Mississauga,Peel,2000,Studio,666.0,a,Excellent,-4.2,1175.0,80.5
3521005,Mississauga,Peel,2000,Total,945.0,a,Excellent,9.2,1668.0,78.4
3521005,Mississauga,Peel,2001,1 Bedroom,868.0,a,Excellent,3.7,1486.0,81.3
3521005,Mississauga,Peel,2001,2 Bedroom,1002.0,a,Excellent,1.1,1715.0,80.6
3521005,Mississauga,Peel,2001,3 Bedroom,1175.0,a,Excellent,4.4,2011.0,81.5
3521005,Mississauga,Peel,2001,Studio,668.0,a,Excellent,0.3,1143.0,80.8
3521005,Mississauga,Peel,2001,Total,970.0,a,Excellent,2.6,1660.0,80.5
3521005,Mississauga,Peel,2002,1 Bedroom,903.0,a,Excellent,4.0,1514.0,84.6
3521005,Mississauga,Peel,2002,2 Bedroom,1044.0,a,Excellent,4.2,1750.0,84.0
3521005,Mississauga,Peel,2002,3 Bedroom,1204.0,a,Excellent,2.5,2019.0,83.5
3521005,Mississauga,Peel,2002,Studio,690.0,a,Excellent,3.3,1157.0,83.4
3521005,Mississauga,Peel,2002,Total,1007.0,a,Excellent,3.8,1688.0,83.6
3521005,Mississauga,Peel,2003,1 Bedroom,897.0,a,Excellent,-0.7,1460.0,84.1
3521005,Mississauga,Peel,2003,2 Bedroom,1038.0,a,Excellent,-0.6,1689.0,83.5
3521005,Mississauga,Peel,2003,3 Bedroom,1205.0,a,Excellent,0.1,1961.0,83.6
3521005,Mississauga,Peel,2003,Studio,685.0,a,Excellent,-0.7,1115.0,82.8
3521005,Mississauga,Peel,2003,Total,1002.0,a,Excellent,-0.5,1630.0,83.2
3521005,Mississauga,Peel,2004,1 Bedroom,889.0,a,Excellent,-0.9,1424.0,83.3
3521005,Mississauga,Peel,2004,2 Bedroom,1027.0,a,Excellent,-1.1,1645.0,82.6
3521005,Mississauga,Peel,2004,3 Bedroom,1224.0,a,Excellent,1.6,1960.0,84.9
3521005,Mississauga,Peel,2004,Studio,694.0,a,Excellent,1.3,1112.0,83.9
3521005,Mississauga,Peel,2004,Total,1003.0,a,Excellent,0.1,1606.0,83.2
3521005,Mississauga,Peel,2005,1 Bedroom,903.0,a,Excellent,1.6,1420.0,84.6
3521005,Mississauga,Peel,2005,2 Bedroom,1035.0,a,Excellent,0.8,1627.0,83.3
3521005,Mississauga,Peel,2005,3 Bedroom,1217.0,a,Excellent,-0.6,1913.0,84.4
3521005,Mississauga,Peel,2005,Studio,702.0,a,Excellent,1.2,1104.0,84.9
3521005,Mississauga,Peel,2005,Total,1010.0,a,Excellent,0.7,1588.0,83.8
3521005,Mississauga,Peel,2006,1 Bedroom,898.0,a,Excellent,-0.6,1389.0,84.2
3521005,Mississauga,Peel,2006,2 Bedroom,1033.0,a,Excellent,-0.2,1598.0,83.1
3521005,Mississauga,Peel,2006,3 Bedroom,1194.0,a,Excellent,-1.9,1847.0,82.8
3521005,Mississauga,Peel,2006,Studio,696.0,a,Excellent,-0.9,1077.0,84.2
3521005,Mississauga,Peel,2006,Total,1001.0,a,Excellent,-0.9,1549.0,83.1
3521005,Mississauga,Peel,2007,1 Bedroom,891.0,a,Excellent,-0.8,1353.0,83.5
3521005,Mississauga,Peel,2007,2 Bedroom,1021.0,a,Excellent,-1.2,1550.0,82.1
3521005,Mississauga,Peel,2007,3 Bedroom,1232.0,a,Excellent,3.2,1870.0,85.4
3521005,Mississauga,Peel,2007,Studio,716.0,a,Excellent,2.9,1087.0,86.6
3521005,Mississauga,Peel,2007,Total,1002.0,a,Excellent,0.1,1521.0,83.2
3521005,Mississauga,Peel,2008,1 Bedroom,925.0,a,Excellent,3.8,1371.0,86.7
3521005,Mississauga,Peel,2008,2 Bedroom,1066.0,a,Excellent,4.4,1580.0,85.8
3521005,Mississauga,Peel,2008,3 Bedroom,1264.0,a,Excellent,2.6,1873.0,87.7
3521005,Mississauga,Peel,2008,Studio,715.0,a,Excellent,-0.1,1060.0,86.5
3521005,Mississauga,Peel,2008,Total,1042.0,a,Excellent,4.0,1544.0,86.5
3521005,Mississauga,Peel,2009,1 Bedroom,928.0,a,Excellent,0.3,1369.0,87.0
3521005,Mississauga,Peel,2009,2 Bedroom,1067.0,a,Excellent,0.1,1574.0,85.8
3521005,Mississauga,Peel,2009,3 Bedroom,1292.0,a,Excellent,2.2,1906.0,89.6
3521005,Mississauga,Peel,2009,Studio,725.0,a,Excellent,1.4,1070.0,87.7
3521005,Mississauga,Peel,2009,Total,1049.0,a,Excellent,0.7,1548.0,87.1
3521005,Mississauga,Peel,2010,1 Bedroom,949.0,a,Excellent,2.3,1366.0,88.9
3521005,Mississauga,Peel,2010,2 Bedroom,1090.0,a,Excellent,2.2,1569.0,87.7
3521005,Mississauga,Peel,2010,3 Bedroom,1281.0,a,Excellent,-0.9,1844.0,88.8
3521005,Mississauga,Peel,2010,Studio,723.0,a,Excellent,-0.3,1041.0,87.4
3521005,Mississauga,Peel,2010,Total,1064.0,a,Excellent,1.4,1532.0,88.3
3521005,Mississauga,Peel,2011,1 Bedroom,975.0,a,Excellent,2.7,1362.0,91.4
3521005,Mississauga,Peel,2011,2 Bedroom,1116.0,a,Excellent,2.4,1559.0,89.8
3521005,Mississauga,Peel,2011,3 Bedroom,1331.0,a,Excellent,3.9,1860.0,92.3
3521005,Mississauga,Peel,2011,Studio,757.0,a,Excellent,4.7,1058.0,91.5
3521005,Mississauga,Peel,2011,Total,1094.0,a,Excellent,2.8,1529.0,90.8
3521005,Mississauga,Peel,2012,1 Bedroom,995.0,a,Excellent,2.1,1369.0,93.3
3521005,Mississauga,Peel,2012,2 Bedroom,1145.0,a,Excellent,2.6,1576.0,92.1
3521005,Mississauga,Peel,2012,3 Bedroom,1361.0,a,Excellent,2.3,1873.0,94.4
3521005,Mississauga,Peel,2012,Studio,770.0,a,Excellent,1.7,1060.0,93.1
3521005,Mississauga,Peel,2012,Total,1121.0,a,Excellent,2.5,1543.0,93.0
3521005,Mississauga,Peel,2013,1 Bedroom,1013.0,a,Excellent,1.8,1378.0,94.9
3521005,Mississauga,Peel,2013,2 Bedroom,1170.0,a,Excellent,2.2,1591.0,94.1
3521005,Mississauga,Peel,2013,3 Bedroom,1384.0,a,Excellent,1.7,1882.0,96.0
3521005,Mississauga,Peel,2013,Studio,800.0,a,Excellent,3.9,1088.0,96.7
3521005,Mississauga,Peel,2013,Total,1146.0,a,Excellent,2.2,1559.0,95.1
3521005,Mississauga,Peel,2014,1 Bedroom,1050.0,a,Excellent,3.7,1393.0,98.4
3521005,Mississauga,Peel,2014,2 Bedroom,1210.0,a,Excellent,3.4,1605.0,97.3
3521005,Mississauga,Peel,2014,3 Bedroom,1417.0,a,Excellent,2.4,1880.0,98.3
3521005,Mississauga,Peel,2014,Studio,827.0,a,Excellent,3.4,1097.0,100.0
3521005,Mississauga,Peel,2014,Total,1177.0,a,Excellent,2.7,1562.0,97.7
3521005,Mississauga,Peel,2015,1 Bedroom,1067.0,a,Excellent,1.6,1394.0,100.0
3521005,Mississauga,Peel,2015,2 Bedroom,1243.0,a,Excellent,2.7,1624.0,100.0
3521005,Mississauga,Peel,2015,3 Bedroom,1442.0,a,Excellent,1.8,1884.0,100.0
3521005,Mississauga,Peel,2015,Studio,827.0,a,Excellent,0.0,1080.0,100.0
3521005,Mississauga,Peel,2015,Total,1205.0,a,Excellent,2.4,1574.0,100.0
3521005,Mississauga,Peel,2016,1 Bedroom,1109.0,a,Excellent,3.9,1420.0,103.9
3521005,Mississauga,Peel,2016,2 Bedroom,1276.0,a,Excellent,2.7,1634.0,102.7
3521005,Mississauga,Peel,2016,3 Bedroom,1501.0,a,Excellent,4.1,1922.0,104.1
3521005,Mississauga,Peel,2016,Studio,866.0,a,Excellent,4.7,1109.0,104.7
3521005,Mississauga,Peel,2016,Total,1244.0,a,Excellent,3.2,1593.0,103.2
3521005,Mississauga,Peel,2017,1 Bedroom,1151.0,a,Excellent,3.8,1444.0,107.9
3521005,Mississauga,Peel,2017,2 Bedroom,1330.0,a,Excellent,4.2,1668.0,107.0
3521005,Mississauga,Peel,2017,3 Bedroom,1563.0,a,Excellent,4.1,1960.0,108.4
3521005,Mississauga,Peel,2017,Studio,917.0,a,Excellent,5.9,1150.0,110.9
3521005,Mississauga,Peel,2017,Total,1293.0,a,Excellent,3.9,1622.0,107.3
3521005,Mississauga,Peel,2018,1 Bedroom,1233.0,a,Excellent,7.1,1508.0,115.6
3521005,Mississauga,Peel,2018,2 Bedroom,1396.0,a,Excellent,5.0,1707.0,112.3
3521005,Mississauga,Peel,2018,3 Bedroom,1590.0,a,Excellent,1.7,1945.0,110.3
3521005,Mississauga,Peel,2018,Studio,922.0,a,Excellent,0.5,1128.0,111.5
3521005,Mississauga,Peel,2018,Total,1363.0,a,Excellent,5.4,1667.0,113.1
3521005,Mississauga,Peel,2019,1 Bedroom,1297.0,a,Excellent,5.2,1555.0,121.6
3521005,Mississauga,Peel,2019,2 Bedroom,1462.0,a,Excellent,4.7,1753.0,117.6
3521005,Mississauga,Peel,2019,3 Bedroom,1652.0,a,Excellent,3.9,1980.0,114.6
3521005,Mississauga,Peel,2019,Studio,1007.0,a,Excellent,9.2,1207.0,121.8
3521005,Mississauga,Peel,2019,Total,1425.0,a,Excellent,4.5,1708.0,118.3
