REF_DATE,GEO,DGUID,Household size (7),Household type including census family structure  (11),Coordinate,Household income statistics (6):Number of households (2021)[1],Symbol,Household income statistics (6):Number of households (2016)[2],Symbol,Household income statistics (6):Median household total income (2020) (2020 constant dollars)[3],Symbol,Household income statistics (6):Median household total income (2015) (2020 constant dollars)[4],Symbol,Household income statistics (6):Median household after-tax income (2020) (2020 constant dollars)[5],Symbol,Household income statistics (6):Median household after-tax income (2015) (2020 constant dollars)[6],Symbol
2021,King,2021A00053519049,2 persons,Other census family households,2381.4.10,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,2 persons,Non-census family households,2381.4.11,130,,100,,104000,,77000,,90000,,67500,
2021,King,2021A00053519049,3 persons,Total – Household type including census family structure,2381.5.1,1505,,1395,,155000,,142000,,128000,,119000,
2021,King,2021A00053519049,3 persons,Census-family households,2381.5.2,1485,,1375,,156000,,143000,,129000,,119000,
2021,King,2021A00053519049,3 persons,Households consisting of only one census family without additional persons,2381.5.3,1330,,1250,,156000,,145000,,129000,,120000,
2021,King,2021A00053519049,3 persons,"One couple, with or without children in their census family",2381.5.4,1155,,1085,,164000,,155000,,135000,,127000,
2021,King,2021A00053519049,3 persons,Without children,2381.5.5,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,3 persons,With children,2381.5.6,1155,,1085,,164000,,155000,,135000,,127000,
2021,King,2021A00053519049,3 persons,One one-parent census family,2381.5.7,180,,160,,107000,,87000,,92000,,75500,
2021,King,2021A00053519049,3 persons,With a parent that is a man+,2381.5.8,45,,40,,120000,,96000,,103000,,79000,
2021,King,2021A00053519049,3 persons,With a parent that is a woman+,2381.5.9,130,,120,,103000,,82000,,90000,,71000,
2021,King,2021A00053519049,3 persons,Other census family households,2381.5.10,155,,125,,146000,,133000,,128000,,116000,
2021,King,2021A00053519049,3 persons,Non-census family households,2381.5.11,25,,20,,101000,,122000,,93000,,107000,
2021,King,2021A00053519049,4 persons,Total – Household type including census family structure,2381.6.1,2090,,1860,,190000,,170000,,153000,,140000,
2021,King,2021A00053519049,4 persons,Census-family households,2381.6.2,2080,,1850,,190000,,170000,,154000,,140000,
2021,King,2021A00053519049,4 persons,Households consisting of only one census family without additional persons,2381.6.3,1885,,1700,,192000,,170000,,154000,,140000,
2021,King,2021A00053519049,4 persons,"One couple, with or without children in their census family",2381.6.4,1815,,1640,,192000,,174000,,156000,,142000,
2021,King,2021A00053519049,4 persons,Without children,2381.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,4 persons,With children,2381.6.6,1815,,1640,,192000,,174000,,156000,,142000,
2021,King,2021A00053519049,4 persons,One one-parent census family,2381.6.7,65,,55,,102000,,81000,,91000,,77500,
2021,King,2021A00053519049,4 persons,With a parent that is a man+,2381.6.8,15,,10,,,x,,x,,x,,x
2021,King,2021A00053519049,4 persons,With a parent that is a woman+,2381.6.9,55,,45,,97000,,70500,,84000,,68000,
2021,King,2021A00053519049,4 persons,Other census family households,2381.6.10,200,,155,,182000,,166000,,153000,,143000,
2021,King,2021A00053519049,4 persons,Non-census family households,2381.6.11,5,,10,,,x,,x,,x,,x
2021,King,2021A00053519049,5 or more persons,Total – Household type including census family structure,2381.7.1,1410,,1200,,202000,,192000,,170000,,158000,
2021,King,2021A00053519049,5 or more persons,Census-family households,2381.7.2,1405,,1200,,202000,,192000,,170000,,158000,
2021,King,2021A00053519049,5 or more persons,Households consisting of only one census family without additional persons,2381.7.3,860,,765,,194000,,182000,,160000,,148000,
2021,King,2021A00053519049,5 or more persons,"One couple, with or without children in their census family",2381.7.4,840,,755,,196000,,182000,,160000,,148000,
2021,King,2021A00053519049,5 or more persons,Without children,2381.7.5,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,5 or more persons,With children,2381.7.6,840,,755,,196000,,182000,,160000,,148000,
2021,King,2021A00053519049,5 or more persons,One one-parent census family,2381.7.7,25,,10,,130000,,,x,127000,,,x
2021,King,2021A00053519049,5 or more persons,With a parent that is a man+,2381.7.8,5,,5,,,x,,x,,x,,x
2021,King,2021A00053519049,5 or more persons,With a parent that is a woman+,2381.7.9,15,,0,,,x,0,...,,x,0,...
2021,King,2021A00053519049,5 or more persons,Other census family households,2381.7.10,540,,430,,218000,,204000,,182000,,174000,
2021,King,2021A00053519049,5 or more persons,Non-census family households,2381.7.11,5,,0,,,x,0,...,,x,0,...
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,Total – Household type including census family structure,2382.1.1,11450,,8080,,119000,,113000,,102000,,96000,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,Census-family households,2382.1.2,9585,,6805,,132000,,126000,,112000,,107000,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,Households consisting of only one census family without additional persons,2382.1.3,8315,,6060,,128000,,123000,,108000,,104000,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,"One couple, with or without children in their census family",2382.1.4,7445,,5480,,133000,,128000,,112000,,107000,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,Without children,2382.1.5,2780,,2240,,108000,,104000,,92000,,88000,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,With children,2382.1.6,4660,,3240,,148000,,147000,,124000,,123000,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,One one-parent census family,2382.1.7,870,,580,,88000,,75000,,77500,,65000,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,With a parent that is a man+,2382.1.8,210,,155,,93000,,83000,,78500,,72000,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,With a parent that is a woman+,2382.1.9,660,,425,,86000,,70500,,77000,,63200,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,Other census family households,2382.1.10,1270,,745,,159000,,151000,,138000,,133000,
2021,East Gwillimbury,2021A00053519054,Total - Households by household size,Non-census family households,2382.1.11,1865,,1275,,58800,,50800,,50800,,44400,
2021,East Gwillimbury,2021A00053519054,1 person,Total – Household type including census family structure,2382.2.1,1595,,1120,,52400,,47600,,45600,,41600,
2021,East Gwillimbury,2021A00053519054,1 person,Census-family households,2382.2.2,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,1 person,Households consisting of only one census family without additional persons,2382.2.3,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,1 person,"One couple, with or without children in their census family",2382.2.4,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,1 person,Without children,2382.2.5,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,1 person,With children,2382.2.6,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,1 person,One one-parent census family,2382.2.7,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,1 person,With a parent that is a man+,2382.2.8,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,1 person,With a parent that is a woman+,2382.2.9,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,1 person,Other census family households,2382.2.10,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,1 person,Non-census family households,2382.2.11,1595,,1120,,52400,,47600,,45600,,41600,
2021,East Gwillimbury,2021A00053519054,2 or more persons,Total – Household type including census family structure,2382.3.1,9855,,6960,,131000,,125000,,111000,,106000,
2021,East Gwillimbury,2021A00053519054,2 or more persons,Census-family households,2382.3.2,9585,,6805,,132000,,126000,,112000,,107000,
2021,East Gwillimbury,2021A00053519054,2 or more persons,Households consisting of only one census family without additional persons,2382.3.3,8315,,6060,,128000,,123000,,108000,,104000,
2021,East Gwillimbury,2021A00053519054,2 or more persons,"One couple, with or without children in their census family",2382.3.4,7445,,5480,,133000,,128000,,112000,,107000,
2021,East Gwillimbury,2021A00053519054,2 or more persons,Without children,2382.3.5,2780,,2240,,108000,,104000,,92000,,88000,
2021,East Gwillimbury,2021A00053519054,2 or more persons,With children,2382.3.6,4660,,3240,,148000,,147000,,124000,,123000,
2021,East Gwillimbury,2021A00053519054,2 or more persons,One one-parent census family,2382.3.7,870,,580,,88000,,75000,,77500,,65000,
2021,East Gwillimbury,2021A00053519054,2 or more persons,With a parent that is a man+,2382.3.8,210,,155,,93000,,83000,,78500,,72000,
2021,East Gwillimbury,2021A00053519054,2 or more persons,With a parent that is a woman+,2382.3.9,660,,425,,86000,,70500,,77000,,63200,
2021,East Gwillimbury,2021A00053519054,2 or more persons,Other census family households,2382.3.10,1270,,745,,159000,,151000,,138000,,133000,
2021,East Gwillimbury,2021A00053519054,2 or more persons,Non-census family households,2382.3.11,275,,155,,100000,,90000,,87000,,78500,
2021,East Gwillimbury,2021A00053519054,2 persons,Total – Household type including census family structure,2382.4.1,3500,,2715,,102000,,99000,,88000,,85000,
2021,East Gwillimbury,2021A00053519054,2 persons,Census-family households,2382.4.2,3275,,2595,,103000,,100000,,88000,,85000,
2021,East Gwillimbury,2021A00053519054,2 persons,Households consisting of only one census family without additional persons,2382.4.3,3275,,2595,,103000,,100000,,88000,,85000,
2021,East Gwillimbury,2021A00053519054,2 persons,"One couple, with or without children in their census family",2382.4.4,2780,,2240,,108000,,104000,,92000,,88000,
2021,East Gwillimbury,2021A00053519054,2 persons,Without children,2382.4.5,2780,,2240,,108000,,104000,,92000,,88000,
2021,East Gwillimbury,2021A00053519054,2 persons,With children,2382.4.6,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,2 persons,One one-parent census family,2382.4.7,500,,350,,83000,,74000,,73000,,63600,
2021,East Gwillimbury,2021A00053519054,2 persons,With a parent that is a man+,2382.4.8,125,,100,,82000,,78000,,73000,,66500,
2021,East Gwillimbury,2021A00053519054,2 persons,With a parent that is a woman+,2382.4.9,370,,255,,84000,,72000,,73000,,63200,
2021,East Gwillimbury,2021A00053519054,2 persons,Other census family households,2382.4.10,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,2 persons,Non-census family households,2382.4.11,225,,125,,98000,,79000,,82000,,68500,
2021,East Gwillimbury,2021A00053519054,3 persons,Total – Household type including census family structure,2382.5.1,2265,,1505,,128000,,130000,,109000,,110000,
2021,East Gwillimbury,2021A00053519054,3 persons,Census-family households,2382.5.2,2230,,1495,,128000,,130000,,109000,,110000,
2021,East Gwillimbury,2021A00053519054,3 persons,Households consisting of only one census family without additional persons,2382.5.3,1975,,1335,,129000,,131000,,109000,,111000,
2021,East Gwillimbury,2021A00053519054,3 persons,"One couple, with or without children in their census family",2382.5.4,1705,,1165,,136000,,139000,,114000,,117000,
2021,East Gwillimbury,2021A00053519054,3 persons,Without children,2382.5.5,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,3 persons,With children,2382.5.6,1705,,1165,,136000,,139000,,114000,,117000,
2021,East Gwillimbury,2021A00053519054,3 persons,One one-parent census family,2382.5.7,265,,175,,97000,,72000,,84000,,64500,
2021,East Gwillimbury,2021A00053519054,3 persons,With a parent that is a man+,2382.5.8,55,,40,,107000,,83000,,89000,,74500,
2021,East Gwillimbury,2021A00053519054,3 persons,With a parent that is a woman+,2382.5.9,210,,130,,92000,,69000,,84000,,62400,
2021,East Gwillimbury,2021A00053519054,3 persons,Other census family households,2382.5.10,255,,155,,123000,,112000,,108000,,98000,
2021,East Gwillimbury,2021A00053519054,3 persons,Non-census family households,2382.5.11,40,,15,,133000,,,x,114000,,,x
2021,East Gwillimbury,2021A00053519054,4 persons,Total – Household type including census family structure,2382.6.1,2535,,1765,,153000,,147000,,129000,,124000,
2021,East Gwillimbury,2021A00053519054,4 persons,Census-family households,2382.6.2,2530,,1755,,153000,,147000,,129000,,124000,
2021,East Gwillimbury,2021A00053519054,4 persons,Households consisting of only one census family without additional persons,2382.6.3,2205,,1550,,153000,,148000,,128000,,124000,
2021,East Gwillimbury,2021A00053519054,4 persons,"One couple, with or without children in their census family",2382.6.4,2120,,1505,,155000,,150000,,130000,,126000,
2021,East Gwillimbury,2021A00053519054,4 persons,Without children,2382.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,4 persons,With children,2382.6.6,2120,,1505,,155000,,150000,,130000,,126000,
2021,East Gwillimbury,2021A00053519054,4 persons,One one-parent census family,2382.6.7,85,,50,,86000,,102000,,79500,,83000,
2021,East Gwillimbury,2021A00053519054,4 persons,With a parent that is a man+,2382.6.8,20,,15,,,x,,x,,x,,x
2021,East Gwillimbury,2021A00053519054,4 persons,With a parent that is a woman+,2382.6.9,65,,30,,78000,,96000,,77000,,83000,
2021,East Gwillimbury,2021A00053519054,4 persons,Other census family households,2382.6.10,320,,205,,152000,,141000,,131000,,121000,
2021,East Gwillimbury,2021A00053519054,4 persons,Non-census family households,2382.6.11,5,,15,,,x,,x,,x,,x
2021,East Gwillimbury,2021A00053519054,5 or more persons,Total – Household type including census family structure,2382.7.1,1550,,970,,164000,,164000,,142000,,139000,
2021,East Gwillimbury,2021A00053519054,5 or more persons,Census-family households,2382.7.2,1550,,965,,164000,,164000,,142000,,138000,
2021,East Gwillimbury,2021A00053519054,5 or more persons,Households consisting of only one census family without additional persons,2382.7.3,855,,580,,155000,,159000,,132000,,131000,
2021,East Gwillimbury,2021A00053519054,5 or more persons,"One couple, with or without children in their census family",2382.7.4,840,,575,,157000,,160000,,132000,,131000,
2021,East Gwillimbury,2021A00053519054,5 or more persons,Without children,2382.7.5,0,,0,,0,...,0,...,0,...,0,...
2021,East Gwillimbury,2021A00053519054,5 or more persons,With children,2382.7.6,840,,575,,157000,,160000,,132000,,131000,
2021,East Gwillimbury,2021A00053519054,5 or more persons,One one-parent census family,2382.7.7,20,,10,,96000,,,x,94000,,,x
2021,East Gwillimbury,2021A00053519054,5 or more persons,With a parent that is a man+,2382.7.8,5,,0,,,x,0,...,,x,0,...
2021,East Gwillimbury,2021A00053519054,5 or more persons,With a parent that is a woman+,2382.7.9,15,,5,,,x,,x,,x,,x
2021,East Gwillimbury,2021A00053519054,5 or more persons,Other census family households,2382.7.10,695,,385,,182000,,172000,,158000,,150000,
2021,East Gwillimbury,2021A00053519054,5 or more persons,Non-census family households,2382.7.11,5,,5,,,x,,x,,x,,x
2021,Georgina,2021A00053519070,Total - Households by household size,Total – Household type including census family structure,2383.1.1,17895,,16820,,98000,,88000,,85000,,76500,
2021,Georgina,2021A00053519070,Total - Households by household size,Census-family households,2383.1.2,13355,,12795,,115000,,104000,,100000,,89000,
